year_orig;filename;total_trees;acreage;marked_acres;volume;avg_bft;price_bft;total_cost;net;forest;total_sale_price;date_of_sale;fy;month;day;year;time;sale_number;sold_to;bid2;bid2_amount;bid3;bid3_amount;bid4;bid4_amount;bid5;bid5_amount;bid6;bid6_amount;bid7;bid7_amount;bid8;bid8_amount;bid9;bid9_amount;lat;lng
2010;data/2010/2010_Part71.csv;1,383;100;51;234,073;169;$279.77;$2,658.96;$62,827.04;MARTIN STATE FOREST;$65,486.00;2009-09-22;2010;9;22;2009;2009-09-22;6361001;Knepp's Logging, LLC|2946 N 900 E.|Loogootee, IN|47553;Dale E. White|340 Noel Court|Bedford, IN|47421;$54,251.00;Moffat Bros.|5331 Windom Rd.|Shoals, IN|47581;$50,100.00;Adkins Sawmill Inc., PO Box 255, New Salisbury, IN, 47161 Sawmill;$48,921.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$48,519.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$45,678.00;;;;;;;38.7079;-86.7251
2010;data/2010/2010_Part51.csv;3,897;278;152;527,117;135;$151.77;$19,744.90;$60,255.10;JACKSON-WASHINGTON STATE FOREST;$80,000.00;2009-10-20;2010;10;20;2009;2009-10-20;6351001;Bane Logging|1414 E US HWY 50|Brownstown, IN|47220;Speer Ron|5667 Leesville Rd.|Bedford, IN|47421;$72,501.00;Dale E. White Logging|340 Noel Court|Bedford, IN|47421;$65,524.00;Don Darlage|6558 East State Road 250|Brownstown, IN|47220;$65,362.00;L and L Logging LLC|2635 Little Hurricane Rd.|Martinsville, IN|46151;$59,720.00;;;;;;;;;38.845;-86.0509
2010;data/2010/2010_Part17.csv;2,555;114;100;228,046;89;$82.63;$5,165.77;$13,678.47;GREENE-SULLIVAN STATE FOREST;$18,844.24;2009-11-10;2010;11;10;2009;2009-11-10;6331001;Brad Bell|259 W beech St.|Sullivan, IN|47882;Kramer's Land Clearing|1500 W Ellis Rd|Linton, IN|47441;$18,490.00;Estel Patton Jr.|1759 Oley Rd.|Bloomfield, IN|47424;$14,500.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$11,111.00;;;;;;;;;;;38.9856;-87.2436
2010;data/2010/2010_Part112.csv;1,601;162;152;314,902;197;$184.19;$3,179.15;$54,821.85;MORGAN-MONROE STATE FOREST;$58,001.00;2009-11-19;2010;11;19;2009;2009-11-19;6421001;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$57,367.00;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$56,111.00;Tri-State Timber|P.O. Box 6983|Bloomington, IN|47407;$53,500.00;Land of Indiana, Inc.|157 The Woods|Bedford, IN|47421;$51,289.00;;;;;;;;;39.3258;-86.4199
2010;data/2010/2010_Part116.csv;1,095;105;100;238,808;218;$267.08;$3,824.53;$59,957.47;YELLOWWOOD STATE FOREST;$63,782.00;2009-11-19;2010;11;19;2009;2009-11-19;6421002;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$43,200.00;Land of Indiana, Inc.|157 The Woods|Bedford, IN|47421;$43,898.00;Tri-State Timber|P.O. Box 6983|Bloomington, IN|47407;$63,001.00;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$47,417.00;Kirkham Hardwoods|3956 S State Rd 63|Terre Haute, IN|47802;$48,796.00;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;$41,777.77;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$56,789.00;;;39.1843;-86.3381
2010;data/2010/2010_Part120.csv;386;47;40;125,067;324;$286.53;$2,497.41;$33,337.59;MORGAN-MONROE STATE FOREST;$35,835.00;2009-11-19;2010;11;19;2009;2009-11-19;6421003;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$34,517.00;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$32,641.00;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;$31,007.77;Land of Indiana, Inc.|157 The Woods|Bedford, IN|47421;$30,289.00;Tri-State Timber|P.O. Box 6983|Bloomington, IN|47407;$27,730.98;;;;;;;39.3258;-86.4199
2010;data/2010/2010_Part75.csv;1,472;148;122;281,785;191;$231.42;$3,430.10;$61,779.90;MARTIN STATE FOREST;$65,210.00;2009-12-15;2010;12;15;2009;2009-12-15;6361002;Dale E. White|340 Noel Court|Bedford, IN|47421;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;$57,100.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$51,733.00;Adkins Sawmill Inc., PO Box 255, New Salisbury, IN, 47161 Sawmill;$44,162.00;;;;;;;;;;;38.7079;-86.7251
2010;data/2010/2010_Part79.csv;134;;;14,714;110;$203.89;$1,176.68;$1,823.32;MARTIN STATE FOREST;$3,000.00;2009-12-22;2010;12;22;2009;2009-12-22;6361003;Dale E. White|340 Noel Court|Bedford, IN|47421;;;;;;;;;;;;;;;;;38.7079;-86.7251
2010;data/2010/2010_Part55.csv;59;;6;15,590;264;$384.86;$1,833.09;$4,166.92;JACKSON-WASHINGTON STATE FOREST;$6,000.00;2010-02-16;2010;2;16;2010;2010-02-16;6351002;Bane Logging|1414 E US HWY 50|Brownstown, IN|47220;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$2,100.00;Billy Trueblood Logging|4522 E. Quaker Rd.|Salem, IN|47167;$1,738.00;;;;;;;;;;;;;38.845;-86.0509
2010;data/2010/2010_Part59.csv;425;35;29;68,981;162;$362.42;$1,776.27;$23,223.73;JACKSON-WASHINGTON STATE FOREST;$25,000.00;2010-02-16;2010;2;16;2010;2010-02-16;6351003;Bane Logging|1414 E US HWY 50|Brownstown, IN|47220;Adkins Sawmill Inc.|PO Box 255|New Salisbury, IN|47161;$19,728.00;Speer Ron|5667 Leesville Rd.|Bedford, IN|47421;$15,250.00;Don Darlage|6558 East State Road 250|Brownstown, IN|47220;$14,185.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$13,579.00;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$12,055.00;;;;;;;38.845;-86.0509
2010;data/2010/2010_Part63.csv;1,000;94;88;170,392;170;$205.41;$2,210.21;$32,789.79;JACKSON-WASHINGTON STATE FOREST;$35,000.00;2010-02-16;2010;2;16;2010;2010-02-16;6351004;Bane Logging|1414 E US HWY 50|Brownstown, IN|47220;Adkins Sawmill Inc.|PO Box 255|New Salisbury, IN|47161;$30,832.00;Coffman Logging|2190 Lickford Bridge Rd. SW.|Corydon, IN|47112;$26,820.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$23,578.00;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;$20,500.00;;;;;;;;;38.845;-86.0509
2010;data/2010/2010_Part67.csv;3,155;237;203;604,117;191;$276.22;$5,869.76;$160,997.24;JACKSON-WASHINGTON STATE FOREST;$166,867.00;2010-02-16;2010;2;16;2010;2010-02-16;6351005;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;Speer Ron|5667 Leesville Rd.|Bedford, IN|47421;$132,880.00;Bane Logging|1414 E US HWY 50|Brownstown, IN|47220;$132,000.00;Reynolds Logging|8274 W.Co. Rd. 425 S.|Medora, IN|47260;$124,843.00;Dale E. White|340 Noel Court|Bedford, IN|47421;$108,930.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$97,531.00;Wooley Lumber Co.|PO Box 6|Mooresville, IN|46158;$90,900.09;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;$50,000.00;;;38.845;-86.0509
2010;data/2010/2010_Part124.csv;464;48;37;98,376;212;$284.62;$2,296.67;$25,703.33;MORGAN-MONROE STATE FOREST;$28,000.00;2010-02-18;2010;2;18;2010;2010-02-18;6421005;Tri-State Timber LLC|P.O. Box 6983|Bloomington, IN|47407;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$25,666.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$200,508.00;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$20,202.02;DBA Taggart Hill Sawmill, 5505 Hoover Road, Nashville, IN 47448 Hill Sawmill;$17,777.77;Pool Sawmill;$12,000.00;;;;;;;39.3258;-86.4199
2010;data/2010/2010_Part128.csv;561;31;23;88,319;157;$138.16;$3,170.81;$9,031.21;MORGAN-MONROE STATE FOREST;$12,202.02;2010-02-18;2010;2;18;2010;2010-02-18;6421006;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$59,311.00;Tri-State Timber|P.O. Box 6983|Bloomington, IN|47407;$7,200.00;Helmsburg Sawmill, Inc.|2230 State Road 45|Nashville, IN|47448-8401;$5,000.00;Fleetwood Logging & Sawmill|730 Burke Shiloh Rd.|Spencer, IN|47460;$4,020.00;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$7,575.75;;;;;;;39.3258;-86.4199
2010;data/2010/2010_Part95.csv;1,554;317;162;296,877;191;$269.47;$2,150.30;$77,848.70;OWEN-PUTNAM STATE FOREST;$79,999.00;2010-02-24;2010;2;24;2010;2010-02-24;6381001;Loggers, Inc.|P.O. Box 122 Clay City, IN|47841;Timberland Resources, Inc.|P. 0. Box 406 Montezuma, IN|47862;$71,200.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$65,432.00;Tri-State Timber|P.O. Box 6983|Bloomington, IN|47407;$58,497.97;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$56,666.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$51,327.00;Crone Lumber Co. Inc.|501 N. Park Ave.|Martinsville, IN|46151;$51,312.00;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$49,087.00;;;39.4753;-86.8698
2010;data/2010/2010_Part1.csv;3,606;313;313;722,409;200;$157.92;$4,405.52;$109,675.48;CLARK STATE FOREST;$114,081.00;2010-02-25;2010;2;25;2010;2010-02-25;6301001;Ohio River Veneer|LLC PO Box 169|Clear Creek, IN|47426;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$108,446.00;Worley Lumber Co.|5803 E Hurst Rd.|Pekin, IN|47165-7107;$102,000.00;Knauff Bros. Logging and Lumber, Inc.|494 Houseman Town Rd.|Bainbridge OH|45612;$64,000.00;R&W Logging;$60,500.00;;;;;;;;;38.5545;-85.7668
2010;data/2010/2010_Part1323.csv;1,509;152;130;206,411;137;$276.60;$4,360.90;$52,732.10;MORGAN-MONROE STATE FOREST;$57,093.00;2010-03-18;2010;3;18;2010;2010-03-18;6421004;Tri-State Timber LLC|P.O. Box 6983|Bloomington, IN|47407;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$45,789.00;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$34,614.00;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$45,411.00;;;;;;;;;;;39.3258;-86.4199
2010;data/2010/2010_Part137.csv;1,326;154;138;176,856;133;$147.01;$2,291.25;$23,708.75;MORGAN-MONROE STATE FOREST;$26,000.00;2010-03-18;2010;3;18;2010;2010-03-18;6421009;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$15,000.00;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$22,223.00;;;;;;;;;;;;;39.3258;-86.4199
2010;data/2010/2010_Part141.csv;1,855;69;69;230,000;124;$66.96;$4,554.51;$10,845.49;MORGAN-MONROE STATE FOREST;$15,400.00;2010-03-18;2010;3;18;2010;2010-03-18;6421008;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;$13,800.00;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$13,131.13;;;;;;;;;;;;;39.3258;-86.4199
2010;data/2010/2010_Part145.csv;84;64;2;20,925;249;$390.82;$2,015.15;$6,162.85;MORGAN-MONROE STATE FOREST;$8,178.00;2010-03-18;2010;3;18;2010;2010-03-18;6421007;Kirkham Hardwoods|3956 S State Rd 63|Terre Haute, IN|47802;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$7,778.00;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$4,846.00;;;;;;;;;;;;;39.3258;-86.4199
2010;data/2010/2010_Part83.csv;1,026;70;48;136,367;133;$69.98;$1,281.86;$8,261.14;MARTIN STATE FOREST;$9,543.00;2010-03-23;2010;3;23;2010;2010-03-23;6361004;Billy Trueblood Logging|4522 E. Quaker Rd.|Salem, IN|47167;Tall Trees Timber|3 Ailais Craig Road, Bedford, IN|47421;$8,350.00;;;;;;;;;;;;;;;38.7079;-86.7251
2010;data/2010/2010_Part149.csv;983;124;118;255,096;260;$382.21;$1,743.12;$95,756.88;YELLOWWOOD STATE FOREST;$97,500.00;2010-04-15;2010;4;15;2010;2010-04-15;6421010;Tri-State Timber LLC|P.O. Box 6983|Bloomington, IN|47407;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;$79,032.00;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$66,666.00;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$60,101.01;Chris Bray Logging|6399 E. SR 58|Owensburg, IN|47453;$44,200.00;DBA Taggart Hill Sawmill, 5505 Hoover Road, Nashville, IN 47448 Hill Sawmill;$40,000.00;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$36,100.00;;;;;39.1843;-86.3381
2010;data/2010/2010_Part158.csv;477;31;30;88,006;184;$282.58;$4,007.65;$20,861.36;MORGAN-MONROE STATE FOREST;$24,869.00;2010-04-15;2010;4;15;2010;2010-04-15;6421012;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;Kirkham Hardwoods|3956 S State Rd 63|Terre Haute, IN|47802;$17,955.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$21,313.00;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$13,200.00;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$21,840.00;Tri-State Timber|P.O. Box 6983|Bloomington, IN|47407;$22,990.00;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$20,000.00;;;;;39.3258;-86.4199
2010;data/2010/2010_Part153.csv;820;104;71;158,900;194;$258.29;$5,786.87;$35,255.13;MORGAN-MONROE STATE FOREST;$41,042.00;2010-04-18;2010;4;18;2010;2010-04-18;6421011;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;$39,987.00;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$31,110.00;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$15,840.00;;;;;;;;;;;39.3258;-86.4199
2010;data/2010/2010_Part5.csv;3,060;132;88;593,576;194;$264.67;$2,826.79;$154,273.21;CLARK STATE FOREST;$157,100.00;2010-04-29;2010;4;29;2010;2010-04-29;6301002;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;Bane Logging|1414 E US HWY 50|Brownstown, IN|47220;$140,000.00;Adkins Sawmill Inc.|PO Box 255|New Salisbury, IN|47161;$133,342.00;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;$125,300.00;Worley Lumber Co.|5803 E Hurst Rd.|Pekin, IN|47165-7107;$120,000.00;Don Darlage|6558 East State Road 250|Brownstown, IN|47220;$86,068.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$42,658.00;;;;;38.5545;-85.7668
2010;data/2010/2010_Part171.csv;13;98;1;1,629;125;$245.55;$84.00;$315.94;YELLOWWOOD STATE FOREST;$400.00;2010-05-11;2010;5;11;2010;2010-05-11;6421006;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;;;;;;;;;;;;;;;;;39.1843;-86.3381
2010;data/2010/2010_Part87.csv;501;93;32;81,839;163;$240.18;$1,537.41;$18,119.09;MARTIN STATE FOREST;$19,656.50;2010-05-12;2010;5;12;2010;2010-05-12;6361005;Dale E. White|340 Noel Court|Bedford, IN|47421;;;;;;;;;;;;;;;;;38.7079;-86.7251
2010;data/2010/2010_Part103.csv;1,594;117;100;195,925;123;$214.26;$3,632.54;$38,345.46;OWEN-PUTNAM STATE FOREST;$41,978.00;2010-05-19;2010;5;19;2010;2010-05-19;6381003;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$35,640.00;C.C. Cook & Son Lumber Co., Inc.|6236 W. U.S. HWY. 40|Reelsville, IN|46171;$23,611.00;Timberland Resources, Inc.|P. 0. Box 406 Montezuma, IN|47862;$21,500.00;;;;;;;;;;;39.4753;-86.8698
2010;data/2010/2010_Part107.csv;2,012;148;120;280,665;139;$203.74;$3,793.78;$53,388.22;OWEN-PUTNAM STATE FOREST;$57,182.00;2010-05-19;2010;5;19;2010;2010-05-19;6381004;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;C.C. Cook & Son Lumber Co., Inc.|6236 W. U.S. HWY. 40|Reelsville, IN|46171;$37,103.78;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$34,567.00;;;;;;;;;;;;;39.4753;-86.8698
2010;data/2010/2010_Part99.csv;499;79;45;83,318;167;$259.10;$1,962.22;$19,625.79;OWEN-PUTNAM STATE FOREST;$21,588.00;2010-05-19;2010;5;19;2010;2010-05-19;6381002;Timberland Resources, Inc.|P. 0. Box 406 Montezuma, IN|47862;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;$18,887.00;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$16,689.00;;;;;;;;;;;;;39.4753;-86.8698
2010;data/2010/2010_Part13.csv;523;111;25;99,772;191;$215.29;$2,393.96;$19,085.84;FERDINAND-PIKE STATE FOREST;$21,479.80;2010-05-20;2010;5;20;2010;2010-05-20;1002;Werner Specialty Hardwoods|584 N. Kluemper Rd.|Jasper, IN|47546;Waninger and Sons Timber Co.|Highway 545|Fulda, IN|47536;$18,500.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$12,219.00;Campbell & Son Sawmill|428 W. Lincoln Hills Rd.|English, IN|47118;$11,038.70;;;;;;;;;;;38.2544;-86.8105
2010;data/2010/2010_Part162.csv;1,840;108;100;378,375;206;$280.15;$2,657.98;$103,342.02;MORGAN-MONROE STATE FOREST;$106,000.00;2010-05-20;2010;5;20;2010;2010-05-20;6421013;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$103,579.00;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;$102,997.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$71,397.00;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$68,808.00;;;;;;;;;39.3258;-86.4199
2010;data/2010/2010_Part167.csv;855;88;80;183,564;215;$288.17;$4,868.67;$48,029.33;MORGAN-MONROE STATE FOREST;$52,898.00;2010-05-20;2010;5;20;2010;2010-05-20;6421014;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$52,555.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$48,691.00;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$47,568.00;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$46,043.00;;;;;;;;;39.3258;-86.4199
2010;data/2010/2010_Part9.csv;2,379;156;131;767,189;322;$366.39;$5,798.21;$275,291.80;FERDINAND-PIKE STATE FOREST;$281,090.00;2010-05-20;2010;5;20;2010;2010-05-20;6311001;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;Leibering and Sons, Inc.|P.O. Box 201|Lamar, IN|47550;$242,500.00;Werner Specialty Hardwoods|584 N. Kluemper Rd.|Jasper, IN|47546;$200,568.00;Waninger Timber & Trucking|P.O. Box 15|Fulda, IN|47536;$188,692.00;;;;;;;;;;;38.2544;-86.8105
2010;data/2010/2010_Part27.csv;573;80;39;119,227;208;$374.08;$1,048.73;$43,551.27;HARRISON-CRAWFORD STATE FOREST;$44,600.00;2010-06-10;2010;6;10;2010;2010-06-10;6451002;Williams Bros Logging LLC|4230 Battletown Rd.|Brandenburg, KY|40108;Coffman Logging|2190 Lickford Bridge Rd. SW.|Corydon, IN|47112;$37,777.00;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;$37,100.00;Sanders Wood Products|3786 N. Gethsemane|Corydon, IN|47112;$22,653.00;;;;;;;;;;;38.2107;-86.292
2010;data/2010/2010_Part31.csv;1,404;173;111;305,834;218;$237.06;$3,374.25;$69,125.75;HARRISON-CRAWFORD STATE FOREST;$72,500.00;2010-06-10;2010;6;10;2010;2010-06-10;6451003;Williams Bros Logging LLC|4230 Battletown Rd.|Brandenburg, KY|40108;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$62,181.00;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;$30,850.00;;;;;;;;;;;;;38.2107;-86.292
2010;data/2010/2010_Part35.csv;790;241;100;141,133;179;$329.55;$1,615.69;$44,895.31;HARRISON-CRAWFORD STATE FOREST;$46,511.00;2010-06-10;2010;6;10;2010;2010-06-10;6451004;Coffman Logging|2190 Lickford Bridge Rd. SW.|Corydon, IN|47112;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;$40,250.00;Williams Brothers Logging LLC|9266 Big Bend Rd.|Battletown, KY|40104;$33,307.00;Sanders Wood Products|3786 N. Gethsemane|Corydon, IN|47112;$31,049.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$26,201.00;;;;;;;;;38.2107;-86.292
2010;data/2010/2010_Part39.csv;1,418;160;115;267,510;189;$255.32;$3,627.18;$64,672.82;HARRISON-CRAWFORD STATE FOREST;$68,300.00;2010-06-10;2010;6;10;2010;2010-06-10;6451005;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$65,397.00;Coffman Logging|2190 Lickford Bridge Rd. SW.|Corydon, IN|47112;$63,400.00;;;;;;;;;;;;;38.2107;-86.292
2010;data/2010/2010_Part43.csv;602;143;64;105,865;176;$204.10;$11,933.23;$9,673.77;HARRISON-CRAWFORD STATE FOREST;$21,607.00;2010-06-10;2010;6;10;2010;2010-06-10;6451006;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;Sanders Wood Products LLC|3762 N Gethsemane Rd. Nw.|Corydon, Indiana|47112;$16,938.00;Williams Brothers Logging LLC|9266 Big Bend Rd.|Battletown, KY|40104;$16,900.00;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;$13,000.00;;;;;;;;;;;38.2107;-86.292
2010;data/2010/2010_Part175.csv;1,075;110;105;248,500;231;$266.79;$2,765.72;$63,532.28;MORGAN-MONROE STATE FOREST;$66,298.00;2010-06-17;2010;6;17;2010;2010-06-17;6421016;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$66,102.00;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$65,555.00;Crone Lumber Co. Inc.|501 N. Park Ave.|Martinsville, IN|46151;$62,544.00;Foley Hardwoods, Inc.| PO Box 518|Bargersville, IN|46106;$61,000.00;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$55,555.00;;;;;;;39.3258;-86.4199
2010;data/2010/2010_Part179.csv;1,000;125;100;202,085;202;$296.90;$4,663.58;$55,336.42;MORGAN-MONROE STATE FOREST;$60,000.00;2010-06-17;2010;6;17;2010;2010-06-17;6421017;Tri-State Timber LLC|P.O. Box 6983|Bloomington, IN|47407;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$42,658.00;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;$42,895.00;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$55,556.00;;;;;;;;;;;39.3258;-86.4199
2010;data/2010/2010_Part47.csv;1,363;130;111;277,800;204;$272.14;$2,796.18;$72,803.82;HARRISON-CRAWFORD STATE FOREST;$75,600.00;2010-06-30;2010;6;30;2010;2010-06-30;6451007;Sanders Wood Products|3786 N. Gethsemane|Corydon, IN|47112;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$72,090.00;Coffman Logging|2190 Lickford Bridge Rd. SW.|Corydon, IN|47112;$58,555.00;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;$56,000.00;;;;;;;;;;;38.2107;-86.292
2010;data/2010/2010_Part91.csv;73;326;20;16,095;220;$155.33;$293.60;$2,206.40;MARTIN STATE FOREST;$2,500.00;2010-06-30;2010;6;30;2010;2010-06-30;6361006;Dale E. White|340 Noel Court|Bedford, IN|47421;;;;;;;;;;;;;;;;;38.7079;-86.7251
2011;data/2011/Part5.csv;2,796;246;206;507,200;181;$266.17;$4,957.79;$130,042.22;FERDINAND-PIKE STATE FOREST;$135,000.00;2010-07-01;2011;7;1;2010;2010-07-01;6311101;Waninger Timber & Trucking|P.O. Box 15|Fulda, IN|47536;;;;;;;;;;;;;;;;;38.2544;-86.8105
2011;data/2011/Part9.csv;2,006;108;90;295,468;147;$127.93;$10,394.68;$27,405.36;GREENE-SULLIVAN STATE FOREST;$37,800.00;2010-07-20;2011;7;20;2010;2010-07-20;6331101;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;Brad Bell|259 W beech St.|Sullivan, IN|47882;$30,500.00;;;;;;;;;;;;;;;38.9856;-87.2436
